1710.000000	0.658799	0.001059
1720.000000	0.657599	-0.003451
1730.000000	0.651915	-0.007906
1740.000000	0.641816	-0.012277
1750.000000	0.627400	-0.016534
1760.000000	0.608796	-0.020648
1770.000000	0.586159	-0.024594
1780.000000	0.559673	-0.028345
1790.000000	0.529543	-0.031876
1800.000000	0.496001	-0.035166
1810.000000	0.459300	-0.038192
1820.000000	0.419711	-0.040937
1830.000000	0.377525	-0.043384
1840.000000	0.333048	-0.045517
1850.000000	0.286599	-0.047325
1860.000000	0.238510	-0.048797
1870.000000	0.189120	-0.049926
1880.000000	0.138775	-0.050705
1890.000000	0.087827	-0.051133
1900.000000	0.036626	-0.051209
1910.000000	-0.014474	-0.050934
1920.000000	-0.065127	-0.050313
1930.000000	-0.114988	-0.049353
1940.000000	-0.163722	-0.048062
1950.000000	-0.211005	-0.046451
1960.000000	-0.256523	-0.044534
1970.000000	-0.299977	-0.042326
1980.000000	-0.341084	-0.039844
1990.000000	-0.379580	-0.037106
2000.000000	-0.415218	-0.034134
2010.000000	-0.447777	-0.030949
2020.000000	-0.477053	-0.027574
2030.000000	-0.502869	-0.024034
2040.000000	-0.525074	-0.020353
2050.000000	-0.543538	-0.016559
2060.000000	-0.558163	-0.012678
2070.000000	-0.568874	-0.008736
2080.000000	-0.575625	-0.004762
2090.000000	-0.578396	-0.000783
2100.000000	-0.577197	0.003175
2110.000000	-0.572062	0.007084
2120.000000	-0.563054	0.010918
2130.000000	-0.550260	0.014651
2140.000000	-0.533794	0.018258
2150.000000	-0.513793	0.021716
2160.000000	-0.490418	0.025002
2170.000000	-0.463853	0.028095
2180.000000	-0.434299	0.030975
2190.000000	-0.401981	0.033623
2200.000000	-0.367136	0.036023
2210.000000	-0.330022	0.038161
2220.000000	-0.290906	0.040024
2230.000000	-0.250070	0.041600
2240.000000	-0.207804	0.042881
2250.000000	-0.164408	0.043861
2260.000000	-0.120185	0.044534
2270.000000	-0.075443	0.044898
2280.000000	-0.030491	0.044953
2290.000000	0.014361	0.044701
2300.000000	0.058809	0.044145
2310.000000	0.102551	0.043291
2320.000000	0.145293	0.042147
2330.000000	0.186751	0.040722
2340.000000	0.226649	0.039030
2350.000000	0.264725	0.037082
2360.000000	0.300733	0.034894
2370.000000	0.334440	0.032483
2380.000000	0.365631	0.029866
2390.000000	0.394110	0.027063
2400.000000	0.419702	0.024095
2410.000000	0.442252	0.020982
2420.000000	0.461625	0.017747
2430.000000	0.477712	0.014413
2440.000000	0.490425	0.011003
2450.000000	0.499701	0.007541
2460.000000	0.505498	0.004051
2470.000000	0.507802	0.000558
2480.000000	0.506621	-0.002915
2490.000000	0.501986	-0.006345
2500.000000	0.493953	-0.009708
2510.000000	0.482600	-0.012982
2520.000000	0.468027	-0.016144
2530.000000	0.450356	-0.019175
2540.000000	0.429728	-0.022053
2550.000000	0.406306	-0.024762
2560.000000	0.380267	-0.027283
2570.000000	0.351808	-0.029600
2580.000000	0.321141	-0.031699
2590.000000	0.288488	-0.033567
2600.000000	0.254088	-0.035193
2610.000000	0.218186	-0.036567
2620.000000	0.181039	-0.037682
2630.000000	0.142910	-0.038532
2640.000000	0.104064	-0.039113
2650.000000	0.064773	-0.039423
2660.000000	0.025308	-0.039461
2670.000000	-0.014060	-0.039230
2680.000000	-0.053062	-0.038732
2690.000000	-0.091436	-0.037972
2700.000000	-0.128923	-0.036959
2710.000000	-0.165272	-0.035700
2720.000000	-0.200244	-0.034205
2730.000000	-0.233608	-0.032487
2740.000000	-0.265148	-0.030559
2750.000000	-0.294661	-0.028435
2760.000000	-0.321959	-0.026132
2770.000000	-0.346870	-0.023665
2780.000000	-0.369241	-0.021054
2790.000000	-0.388936	-0.018317
2800.000000	-0.405839	-0.015473
2810.000000	-0.419854	-0.012543
2820.000000	-0.430904	-0.009548
2830.000000	-0.438934	-0.006507
2840.000000	-0.443910	-0.003443
2850.000000	-0.445820	-0.000377
2860.000000	-0.444670	0.002672
2870.000000	-0.440489	0.005681
2880.000000	-0.433328	0.008631
2890.000000	-0.423255	0.011501
2900.000000	-0.410358	0.014274
2910.000000	-0.394747	0.016929
2920.000000	-0.376544	0.019452
2930.000000	-0.355893	0.021824
2940.000000	-0.332952	0.024030
2950.000000	-0.307893	0.026058
2960.000000	-0.280901	0.027893
2970.000000	-0.252175	0.029525
2980.000000	-0.221922	0.030945
2990.000000	-0.190359	0.032143
3000.000000	-0.157712	0.033113
3010.000000	-0.124210	0.033851
3020.000000	-0.090088	0.034352
3030.000000	-0.055584	0.034615
3040.000000	-0.020937	0.034640
3050.000000	0.013617	0.034428
3060.000000	0.047842	0.033982
3070.000000	0.081505	0.033307
3080.000000	0.114382	0.032409
3090.000000	0.146252	0.031296
3100.000000	0.176906	0.029977
3110.000000	0.206140	0.028461
3120.000000	0.233767	0.026762
3130.000000	0.259608	0.024891
3140.000000	0.283498	0.022864
3150.000000	0.305287	0.020693
3160.000000	0.324842	0.018397
3170.000000	0.342044	0.015990
3180.000000	0.356790	0.013490
3190.000000	0.368999	0.010915
3200.000000	0.378602	0.008284
3210.000000	0.385553	0.005614
3220.000000	0.389823	0.002923
3230.000000	0.391399	0.000231
3240.000000	0.390291	-0.002444
3250.000000	0.386523	-0.005084
3260.000000	0.380140	-0.007671
3270.000000	0.371204	-0.010189
3280.000000	0.359792	-0.012619
3290.000000	0.346000	-0.014947
3300.000000	0.329938	-0.017156
3310.000000	0.311732	-0.019233
